url,image_url,brand,product,add_info,price_value,price_currency,discount_value,discount_code,country,retailer,scraped_at
https://www.notino.co.uk/marvis/marvis-flavour-collection-cosmetic-set-ii/,https://cdn.notinoimg.com/list_2k//marvis/8004395110490_01-o__190716.jpg,Marvis,Flavour Collection Classic,dental care set,10.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/3d-white-arctic-fresh-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540793039_01-o__230221.jpg,Blend-a-med,3D White Arctic Fresh,whitening toothpaste 75 ml,1.5,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/biomed-citrus-fresh-gum-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/2800015078364_01-o__220908.jpg,Splat,Biomed Citrus Fresh,gum protection toothpaste 100 g,3.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/parodontax/herbal-fresh-anti-bleeding-toothpaste-764934/,https://cdn.notinoimg.com/list_2k//parodontax/5054563066138_01-o__200109.jpg,Parodontax,Herbal Fresh,anti-bleeding toothpaste,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/ads-dna-712-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073497_01-o__240503.jpg,Curasept,ADS DNA 712,gel toothpaste 75 ml,5.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/green-wild-strawberry-flavoured-kids-toothpaste-with-wild-strawberry-flavour-and-carrot-extract/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001331743_01-o__160825.jpg,Ecodenta,Green Wild Strawberry Flavoured,toothpaste for children without fluoride 75 ml,3.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/professional-ultracomplex-bio-active-toothpaste-for-complex-care-and-whitening-of-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//splat/7640168930172_01-o__220909.jpg,Splat,Professional Ultracomplex,bioactive toothpaste for complex care and whitening of sensitive teeth 100 ml,4.6,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/pro-expert-healthy-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106788_01-o__230904.jpg,Oral B,Pro Expert Healthy Whitening,whitening toothpaste 75 ml,3.2,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/pro-namel-toothpaste-dental-enamel-protecting/,https://cdn.notinoimg.com/list_2k//sensodyne/5999518572138_01-o__221027.jpg,Sensodyne,Pronamel Daily Protection,tooth enamel fortifying toothpaste for everyday use Mint 75 ml,4.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/sensitivity-gum-whitening-whitening-toothpaste-for-protection-of-teeth-and-gums-577855/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563050816_01-o__210908.jpg,Sensodyne,Sensitivity & Gum Whitening,whitening toothpaste for protection of teeth and gums,4.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/charcoal-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001070_01-o__210524.jpg,White Glo,Charcoal,dental care set,5.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/sensitive-cbd-bioactive-toothpaste-with-cbd/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001005811_01-o__230105.jpg,Ecodenta,Sensitive CBD,bioactive toothpaste with CBD 75 ml,3.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/meridol/dental-care-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//meridol/8718951560352_01-o__230807.jpg,Meridol,Gum Protection Whitening,whitening toothpaste,4.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/daily-white-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//signal/sigdlwu_ktps20__150511.jpg,Signal,Daily White,toothpaste with whitening effect,1.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/beverly-hills-formula/perfect-white-gold/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/bevpwgw_ktps10_01__160503.jpg,Beverly Hills Formula,Perfect White Gold,whitening toothpaste with gold particles flavour Double Mint 100 ml,8.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/natural-toothpaste-black-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//benanna/4260491220509_01-o__221101.jpg,BEN&ANNA,Natural Toothpaste Black,toothpaste in a glass container with activated charcoal 100 ml,6.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/gum-enamel-repair-extra-fresh-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//oral-b/8001090794413_01-o__240304.jpg,Oral B,Gum & Enamel Repair Fresh White,toothpaste for fresh breath 75 ml,2.9,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/charcoal-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//white-glo/9319871002152_01-o__231109.jpg,White Glo,Glo Professional White,whitening toothpaste 115 g,6.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/iwhite/supreme-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//iwhite/5425012534674_01-o__210823.jpg,iWhite,Supreme,whitening toothpaste 75 ml,7.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/extra-fresh-and-remineralising-remineralising-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001004913_01__220606.jpg,Ecodenta,Extra Fresh and Remineralising,remineralising toothpaste 75 ml,2.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/caries-protection-toothpaste-without-menthol/,https://cdn.notinoimg.com/list_2k//elmex/4007965015557_01-o__221128.jpg,Elmex,Caries Protection,toothpaste without menthol 75 ml,5.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/weleda/dental-care-toothpaste/,https://cdn.notinoimg.com/list_2k//weleda/4001638098014_01-o__211012.jpg,Weleda,Dental Care,toothpaste calendula 75 ml,5.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/yotuel/all-in-one-dental-whitening-cream/,https://cdn.notinoimg.com/list_2k//yotuel/yotaiow_ktps10__150428.jpg,Yotuel,All In One,whitening cream for teeth,16.9,£,-20 % ,20combi,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/meridol/parodont-expert-toothpaste-against-gum-bleeding-and-periodontal-disease-297934/,https://cdn.notinoimg.com/list_2k//meridol/8590232000494_01-o__230807.jpg,Meridol,Parodont Expert,toothpaste against gum bleeding and periodontal disease,15.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-expert-white-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/7509546064857_01-o__221125.jpg,Colgate,Max White Expert Original,whitening toothpaste,5.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/marvis/marvis-sweet-sour-rhubarb-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395111640_01-o__190911.jpg,Marvis,Sweet & Sour Rhubarb,toothpaste flavour Rhubarb 75 ml,5.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/professional-white-plus-bio-active-toothpaste-for-gentle-teeth-whitening-and-enamel-protection/,https://cdn.notinoimg.com/list_2k//splat/7640168930134_01-o__220908.jpg,Splat,Professional White Plus,bioactive toothpaste for gentle teeth whitening and to protect enamel 100 ml,4.6,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/sensitive-professional-toothpaste-for-sensitive-teeth-73517/,https://cdn.notinoimg.com/list_2k//elmex/7610108047536_01-o__140526.jpg,Elmex,Sensitive Professional,toothpaste for sensitive teeth,6.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/sensitive-professional-toothpaste-for-sensitive-teeth-73517/,https://cdn.notinoimg.com/list_2k//elmex/7610108047536_01-o__140526.jpg,Elmex,Sensitive Professional,toothpaste for sensitive teeth,6.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/expert-black-whitening-anti-plaque-toothpaste-for-healthy-gums-with-coconut-oil/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002155_01-o__210809.jpg,Ecodenta,Certified Organic Anti-plaque,anti-plaque toothpaste for healthy gums with coconut oil 75 ml,5.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/chicco/toothpaste-6-24-months-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//chicco/8003670743637_01-o__220624.jpg,Chicco,Toothpaste 6-24 months,toothpaste for children Apple-Banana 50 ml,4.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/professional-active-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/7640168930011_01-o__231101.jpg,Splat,Professional Active,refreshing toothpaste 100 ml,3.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blanx/o3x-oxygen-power-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blanx/8017331065891_01-o__190919.jpg,BlanX,O3X Toothpaste,natural toothpaste for gentle teeth whitening and to protect enamel 75 ml,5.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-men-super-pure-toothpaste-for-men-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//signal/8710908135835_01-o__230216.jpg,Signal,White Now Men Super Pure,toothpaste for men with whitening effect 75 ml,3.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/biosmalto-baby-kid-toothpaste-for-children-with-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071202_01-o__220203.jpg,Curasept,Biosmalto Baby-Kid,toothpaste for children with fluoride,6.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/parodontax/complete-protection-whitening-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//parodontax/5054563039095_01-o__180504.jpg,Parodontax,Complete Protection Whitening,whitening toothpaste with fluoride,6.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/weleda/dental-care-toothpaste-with-sea-salt/,https://cdn.notinoimg.com/list_2k//weleda/4001638098090_01-o__230809.jpg,Weleda,Dental Care,toothpaste with sea salt 75 ml,5.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/weleda/dental-care/,https://cdn.notinoimg.com/list_2k//weleda/4001638081863_01-o__121109.jpg,Weleda,Dental Care,tooth gel for babies 50 ml,4.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/expert-black-orange-whitening-black-whitening-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001003367_01-o__210105.jpg,Ecodenta,Expert Black Orange Whitening,black whitening toothpaste without fluoride flavour Orange 100 ml,4.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/charcoal/,https://cdn.notinoimg.com/list_2k//white-glo/9319871002770_01-o__231109.jpg,White Glo,Glo Express White,whitening toothpaste 115 g,4.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/professional-regenerate-enamel-gentle-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001090247582_01-o__220817.jpg,Oral B,Professional Enamel Regeneration,whitening toothpaste 75 ml,4.1,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/weleda/dental-care-toothpaste-to-treat-bleeding-gums/,https://cdn.notinoimg.com/list_2k//weleda/4001638098083_01-o__211012.jpg,Weleda,Dental Care,toothpaste for bleeding gums 75 ml,5.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/rapid-fluoride-toothpastes-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//sensodyne/8596149002385_01-o__180406.jpg,Sensodyne,Rapid,fluoride toothpaste for sensitive teeth,4.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-ultra-multi-protect-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951563544_01-o__230630.jpg,Colgate,Max White Ultra Multi Protect,whitening toothpaste 50 ml,6.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/parodontax/ultra-clean-toothpaste-against-gum-bleeding-and-periodontal-disease/,https://cdn.notinoimg.com/list_2k//parodontax/5054563011251_01-o__160422.jpg,Parodontax,Ultra Clean,toothpaste against gum bleeding and periodontal disease 75 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/ads-dna-705-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073503_01-o__240503.jpg,Curasept,ADS DNA 705,gel toothpaste 75 ml,5.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/jack-n-jill/natural-natural-toothpaste-for-kids-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//jack-n-jill/9312657009017_01-o__230602.jpg,Jack N’ Jill,Natural,natural toothpaste for kids,4.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/super-natural-toothpaste-for-kids/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001334591_01__220606.jpg,Ecodenta,Super +,natural toothpaste for kids flavour Raspberry 75 ml,2.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/truthpaste/kids-mild-mint-natural-toothpaste-for-kids-mint/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080067_01-o__231127.jpg,Truthpaste,Kids Mild Mint,natural toothpaste for kids mint 100 ml,7.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/lasting-freshness-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540391365_01-o__220816.jpg,Blend-a-med,Lasting Freshness,refreshing toothpaste 75 ml,1.7,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/green-brilliant-whitening-whitening-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001333808_01-o__170112.jpg,Ecodenta,Green Brilliant Whitening,whitening toothpaste with fluoride for fresh breath Mint Oil + Sage Extract 100 ml,3.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/expert-black-whitening-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001003206_01-o__210809.jpg,Ecodenta,Sensitive Whitening,whitening toothpaste for sensitive teeth 100 ml,3.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/expert-black-whitening-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001003206_01-o__210809.jpg,Ecodenta,Sensitive Whitening,whitening toothpaste for sensitive teeth 100 ml,3.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/mediblanc/sensi-relief-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//mediblanc/3760275382412-o__221027.jpg,MEDIBLANC,Sensi-Relief,toothpaste for sensitive teeth,6.1,£,-20 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/mediblanc/whitening-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//mediblanc/3760275386502-o__221107.jpg,MEDIBLANC,Whitening,toothpaste with whitening effect,6.8,£,-20 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/corsair/baby-shark-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//corsair/5013692251235_01__231002.jpg,Corsair,Baby Shark,toothpaste for children 75 ml,1.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/daycare-protection-junior-booster-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//curasept/8056746073312_01-o__230605.jpg,Curasept,Daycare Protection Junior Booster,toothpaste for children 7-12 years Bubble Gum 50 ml,5.6,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/caries-protection-complete-care-refreshing-toothpaste-for-complete-protection-of-teeth-6652865/,https://cdn.notinoimg.com/list_2k//elmex/8718951516014_02-o__220929.jpg,Elmex,Caries Protection Complete Care,refreshing toothpaste for complete tooth protection,5.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/vitis/gingival-gift-set/,https://cdn.notinoimg.com/list_2k//vitis/2800010517943_01-o__220926.jpg,Vitis,Gingival Set,gift set,10.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/protect-7-crystal-white-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540390917_01-o__220816.jpg,Blend-a-med,Protect 7 Crystal White,toothpaste for complete tooth protection 75 ml,1.5,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/black-is-white/,https://cdn.notinoimg.com/list_2k//curaprox/7612412423822_01-o__170127.jpg,Curaprox,Black is White,whitening toothpaste with activated charcoal and hydroxyapatite flavour Fresh Lime-Mint 90 ml,19.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/herbal-fresh-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/sighrfu_ktps05__150511.jpg,Signal,Herbal Fresh,toothpaste 75 ml,1.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/professional-regenerate-enamel-daily-protection-toothpaste-for-tooth-enamel-reinforcement/,https://cdn.notinoimg.com/list_2k//oral-b/8001090247544_01-o__221031.jpg,Oral B,Enamel Regeneration,toothpaste to strengthen tooth enamel 75 ml,4.3,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/sensitive-professional-gentle-whitening-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//elmex/8718951070905_11-o__160804.jpg,Elmex,Sensitive Professional Gentle Whitening,whitening toothpaste for sensitive teeth,6.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/toothpaste-spearmint-natural-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//benanna/4260491223050_01-o__230331.jpg,BEN&ANNA,Toothpaste Spearmint,natural toothpaste with fluoride 75 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/truthpaste/original-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080005_01-o__231127.jpg,Truthpaste,Original,natural toothpaste Peppermint & Wintergreen 100 ml,7.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-white-crystals-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951313835_01-o__240229.jpg,Colgate,Max White White Crystals,whitening toothpaste 75 ml,2.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/complete-7-white-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//blend-a-med/blecpww_ktps10_01__150925.jpg,Blend-a-med,Complete 7 + White,toothpaste for complete tooth protection 100 ml,3.2,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/apis-natural-cosmetics/optima-toothpaste-with-dead-sea-minerals/,https://cdn.notinoimg.com/list_2k//apis_natural_cosmetics/5901810041113_01-o__230906.jpg,Apis Natural Cosmetics,Optima,toothpaste with Dead Sea minerals 100 ml,3.9,£,-20 % ,beeweek,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/3d-white-cool-water-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540793138_01-o__230221.jpg,Blend-a-med,3D White Cool Water,whitening toothpaste 75 ml,1.5,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/kids-toothpaste-for-kids/,https://cdn.notinoimg.com/list_2k//signal/8712561103077_01-o__221115.jpg,Signal,Kids,toothpaste for children Strawberry 50 ml,2.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/ads-soothing-soothing-toothpaste-with-gel-texture/,https://cdn.notinoimg.com/list_2k//curasept/8056746070236_01-o__220203.jpg,Curasept,ADS Soothing,soothing toothpaste with gel texture 75 ml,5.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/swissdent/crystal-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890050_01-o__220829.jpg,Swissdent,Crystal Combo Pack,dental care set,11.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-time-correct-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/8720181327186_01-o__230503.jpg,Signal,White Now Time Correct,toothpaste 75 ml,3.7,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/mediblanc/whitening-herbal-herbal-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300538166-o__221027.jpg,MEDIBLANC,Whitening Herbal,herbal toothpaste with whitening effect,11.5,£,-20 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/travel-set-travel-kitfor-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//curaprox/7612412429879_01-o__220520.jpg,Curaprox,Travel Set,"travel set Blue(for teeth, tongue and gums)",9.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/travel-set-travel-kitfor-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//curaprox/7612412429879_01-o__220520.jpg,Curaprox,Travel Set,"travel set Blue(for teeth, tongue and gums)",9.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/black-lux-black-whitening-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//curasept/8056746071998_01-o__220218.jpg,Curasept,Black Lux,black whitening toothpaste with whitening effect 75 ml,13.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/lavera/sensitive-repair-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629206_01-o__240503.jpg,Lavera,Sensitive & Repair,sensitive toothpaste 75 ml,4.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-detox-coconut-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/8710604754248_01-o__200217.jpg,Signal,White Now Detox Coconut,whitening toothpaste 75 ml,3.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/set-duo-setfor-teeth/,https://cdn.notinoimg.com/list_2k//splat/7640168937140_01__220927.jpg,Splat,Set Splat Duo,set (for teeth),10.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/swissdent/biocare-combo-pack-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890067_01-o__220829.jpg,Swissdent,Biocare Combo Pack,dental care set,9.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/tepe/daily-toothpaste/,https://cdn.notinoimg.com/list_2k//tepe/7350121253391_01-o__240419.jpg,TePe,Daily,toothpaste 75 ml,3.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/junior-bubblegum-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//woom/4751033920112_01-o__220629.jpg,WOOM,Junior Bubblegum,toothpaste for children 50 ml,3.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/sensitive-toothpaste-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/4751033920235_01-o__220629.jpg,WOOM,Sensitive+ Toothpaste,sensitive toothpaste 75 ml,5.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/sensitive-plus-complete-protection-reinforcing-toothpaste-6058209/,https://cdn.notinoimg.com/list_2k//elmex/8718951501904_01-o__220627.jpg,Elmex,Sensitive Plus Complete Protection,reinforcing toothpaste,5.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/soaphoria/royal-tooth-serum-dental-serum-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//soaphoria/8586017854178_01-o__240415.jpg,Soaphoria,Royal Tooth Serum,serum for gentle teeth whitening and to protect enamel 50 ml,7.7,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/swissdent/gentle-combo-pack-set-for-perfectly-clean-teeth-mint/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890043_01-o__220829.jpg,Swissdent,Gentle Combo Pack,set for perfectly clean teeth Mint,10.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/lavera/volume-strength-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//lavera/4021457629220_01-o__191002.jpg,Lavera,Kids,toothpaste for children 75 ml,4.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/herbal-fresh-trio-fluoride-toothpastes-3-pcs/,https://cdn.notinoimg.com/list_2k//sensodyne/2000028905279_01-o__221004.jpg,Sensodyne,Herbal Fresh Trio,fluoride toothpaste 3x75 ml,10.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/set-trio-setfor-teeth/,https://cdn.notinoimg.com/list_2k//splat/7640168937133_01__220927.jpg,Splat,Biomed Biocomplex Trio,set Bright(for teeth),12.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/professional-choice-whitening-toothpaste-for-travelling/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000189_01-o__210524.jpg,White Glo,Professional Choice,whitening toothpaste for travelling 24 g,0.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/extra-white-fresh-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540391525_01-o__220816.jpg,Blend-a-med,Extra White & Fresh,refreshing toothpaste 75 ml,1.9,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/ads-350-dental-gel-to-treat-periodontitis/,https://cdn.notinoimg.com/list_2k//curasept/8056746070274_01-o__220218.jpg,Curasept,ADS 350,dental gel to treat periodontitis 30 ml,12.7,£,,,uk,notino,2024-05-22 11:37:35.087116
